artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Jean (Hans) Arp,7,2007,German-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.671933881,194,58,0,White
Jean (Hans) Arp,8,2011,German-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.724587327,194,59,0,White
Jean Auguste Dominique Ingres,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.605345147,195,0,0,White
Jean Auguste Dominique Ingres,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.601885215,195,0,0,White
Jean Auguste Dominique Ingres,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.381363995,195,0,0,White
Jean Auguste Dominique Ingres,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.22420551,195,0,0,White
Jean Auguste Dominique Ingres,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.991737601,195,0,0,White
Jean Auguste Dominique Ingres,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.983531268,195,0,0,White
Jean Auguste Dominique Ingres,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.28960198,195,0,0,White
Jean Auguste Dominique Ingres,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.667870529,195,0,0,White
Jean Auguste Dominique Ingres,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,2.086294874,195,0,0,White
Jean Baptiste Camille Corot,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.232432103,196,6,0,White
Jean Baptiste Camille Corot,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.231103606,196,6,0,White
Jean Baptiste Camille Corot,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.269542485,196,6,0,White
Jean Baptiste Camille Corot,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.258753292,196,6,0,White
Jean Baptiste Camille Corot,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.277013126,196,6,0,White
Jean Baptiste Camille Corot,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.759897708,196,6,0,White
Jean Baptiste Camille Corot,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.737230338,196,6,0,White
Jean Baptiste Camille Corot,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.658029571,196,6,0,White
Jean Baptiste Camille Corot,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.04633549,196,6,0,White
Jean Baptiste Greuze,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.330768762,197,0,0,White
Jean Baptiste Greuze,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.328878208,197,0,0,White
Jean Baptiste Greuze,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.384683644,197,0,0,White
Jean Baptiste Greuze,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.389810154,197,0,0,White
Jean Baptiste Greuze,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.394518387,197,0,0,White
Jean Baptiste Greuze,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.362834041,197,0,0,White
Jean Baptiste Greuze,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.376960579,197,0,0,White
Jean Baptiste Greuze,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.896342983,197,0,0,White
Jean Baptiste Greuze,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.935652814,197,0,0,White
Jean Dubuffet,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.18440333,198,9,0,White
Jean Dubuffet,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5316204,198,10,0,White
Jean Dubuffet,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.485665739,198,12,0,White
Jean Dubuffet,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.450527084,198,12,0,White
Jean Dubuffet,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.420734614,198,13,0,White
Jean Dubuffet,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.38932069,198,14,0,White
Jean Dubuffet,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.440768825,198,14,0,White
Jean Tinguely,6,2001,Swiss,Other,Male,White,Not Hispanic or Latino origin,Janson,0.28437377,202,2,0,White
Jean FranÃ§ois Millet,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.182625224,199,0,0,White
Jean FranÃ§ois Millet,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.181581405,199,0,0,White
Jean FranÃ§ois Millet,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.246778187,199,0,0,White
Jean FranÃ§ois Millet,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.23052566,199,0,0,White
Jean FranÃ§ois Millet,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.812163715,199,0,0,White
Jean FranÃ§ois Millet,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.802440244,199,0,0,White
Jean FranÃ§ois Millet,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.784468506,199,0,0,White
Jean FranÃ§ois Millet,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.432973757,199,0,0,White
Jean FranÃ§ois Millet,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.438152987,199,0,0,White
Jean-Michel Basquiat,7,2007,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.442351083,205,4,2,Non-White
Jean-Michel Basquiat,8,2011,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.545238884,205,5,2,Non-White
Jennifer Bartlett,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.420046416,206,11,5,White
Jennifer Bartlett,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.401366965,206,13,5,White
Jerry Uelsmann,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.272867108,208,1,0,White
Jerry Uelsmann,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.260656938,208,1,0,White
Jerry Uelsmann,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.250691265,208,1,0,White
Jerry Uelsmann,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.260754686,208,1,1,White
Joan MirÃ³,1,1963,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.170173504,209,6,0,White
Joan MirÃ³,1.1,1969,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.169200854,209,7,0,White
Joan MirÃ³,2,1977,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.85052696,209,10,0,White
Joan MirÃ³,3,1986,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.873040328,209,13,0,White
Joan MirÃ³,4,1991,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.37683308,209,13,0,White
Joan MirÃ³,5,1995,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.361204059,209,15,0,White
Joan MirÃ³,6,2001,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.206588254,209,17,0,White
Joan MirÃ³,7,2007,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.351488031,209,18,0,White
Joan MirÃ³,8,2011,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.383220373,209,19,0,White
Joanne Leonard,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.305127259,211,0,0,White
Joanne Leonard,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.308812669,211,0,0,White
Joanne Leonard,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.29600477,211,0,0,White
Joanne Leonard,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.271462004,211,0,0,White
Johann Heinrich Wilhelm Tischbein,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.538987494,212,0,0,White
John Cage,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.33507607,214,8,0,White
John Constable,1,1963,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.57405621,215,1,0,White
John Constable,1.1,1969,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.570775114,215,1,0,White
John Constable,2,1977,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.628822492,215,1,0,White
John Constable,3,1986,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.493983557,215,1,0,White
John Constable,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.641092379,215,1,0,White
John Constable,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.228517594,215,1,0,White
John Constable,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.00790504,215,1,0,White
John Constable,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.376203368,215,1,0,White
John Constable,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.830528796,215,1,0,White
John Cotman,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.355988115,216,0,0,White
John Cotman,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.317440487,216,0,0,White
John Everett Millais,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.305248116,217,0,0,White
John Everett Millais,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.395645607,217,0,0,White
John Heartfield,3,1986,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.236910482,220,0,0,White
John Heartfield,4,1991,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.244193278,220,0,0,White
John Heartfield,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.229827492,220,0,0,White
John Heartfield,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.222019389,220,0,0,White
John Heartfield,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.237019988,220,0,0,White
John Heartfield,8,2011,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.281529643,220,0,0,White
John Singer Sargent,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.403225,223,0,0,White
John Singer Sargent,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.563386266,223,0,0,White
John Singleton Copley,1,1963,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.45528596,224,1,0,White
John Singleton Copley,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.452683711,224,1,0,White
John Singleton Copley,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.474751084,224,1,0,White
John Singleton Copley,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.476106057,224,1,0,White
John Singleton Copley,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.5618486,224,1,0,White
John Singleton Copley,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.529418223,224,1,0,White
John Singleton Copley,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.833911122,224,1,0,White
John Thomson,7,2007,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.324002767,227,0,0,White
John Thomson,8,2011,Scottish,Other,Male,White,Not Hispanic or Latino origin,Janson,0.239839713,227,0,0,White
JosÃ© Clemente Orozco,1,1963,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.207528663,228,3,0,White
JosÃ© Clemente Orozco,1.1,1969,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.206342505,228,3,0,White
JosÃ© Clemente Orozco,2,1977,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.381714388,228,3,0,White
JosÃ© Clemente Orozco,3,1986,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.348140793,228,3,0,White
JosÃ© Clemente Orozco,4,1991,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.349454865,228,3,0,White
JosÃ© Clemente Orozco,5,1995,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.303828685,228,3,0,White
JosÃ© Clemente Orozco,6,2001,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.3042138,228,3,0,White
Josef Albers,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.26487211,232,30,13,White
Josef Albers,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.323109068,232,33,13,White
Josef Sudek,5,1995,Czech,Other,Male,White,Not Hispanic or Latino origin,Janson,0.35468413,233,0,0,White
Josef Sudek,6,2001,Czech,Other,Male,White,Not Hispanic or Latino origin,Janson,0.337595439,233,0,0,White
Joseph Mallord William Turner,1,1963,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.952716202,234,0,0,White
Joseph Mallord William Turner,1.1,1969,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.947270824,234,1,0,White
Joseph Mallord William Turner,2,1977,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.006907789,234,1,0,White
Joseph Mallord William Turner,3,1986,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.932856024,234,1,0,White
Joseph Mallord William Turner,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.633950236,234,1,0,White
Joseph Mallord William Turner,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.975381357,234,1,0,White
Joseph Mallord William Turner,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.951061778,234,1,0,White
Joseph Mallord William Turner,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.312340547,234,1,0,White
Joseph Mallord William Turner,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,1.407811704,234,1,0,White
Joseph NicÃ©phore NiÃ©pce,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.172054137,235,0,0,White
Joseph NicÃ©phore NiÃ©pce,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.198959704,235,0,0,White
Joseph NicÃ©phore NiÃ©pce,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.180602029,235,0,0,White
Joseph NicÃ©phore NiÃ©pce,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.255715948,235,0,0,White
Joseph Stella,1,1963,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.201462441,237,1,4,White
Joseph Stella,1.1,1969,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.200310955,237,1,4,White
Joseph Stella,2,1977,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.675670758,237,1,4,White
Joseph Stella,3,1986,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.630417111,237,1,4,White
Joseph Stella,4,1991,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.25779736,237,1,4,White
Joseph Stella,5,1995,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.39315171,237,1,4,White
Joseph Stella,6,2001,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.379794869,237,1,4,White
Joseph Stella,7,2007,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.76053344,237,1,5,White
Joseph Stella,8,2011,Italian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,1.016253345,237,1,7,White
Joseph Wright of Derby,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.846546151,238,0,0,White
Joseph Wright of Derby,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.540170697,238,0,0,White
Julia Margaret Cameron,3,1986,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.164157121,243,5,0,White
Julia Margaret Cameron,4,1991,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.234330318,243,5,0,White
Julia Margaret Cameron,5,1995,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.229664494,243,6,0,White
Julia Margaret Cameron,6,2001,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.212256834,243,7,0,White
Julia Margaret Cameron,7,2007,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.552292141,243,7,0,White
Julia Margaret Cameron,8,2011,British,British,Female,White,Not Hispanic or Latino origin,Janson,0.537554858,243,7,0,White
Julian Schnabel,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.531015261,244,0,6,White
Karel Appel,3,1986,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.828010534,247,8,0,White
Karel Appel,4,1991,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.308132465,247,11,0,White
Karel Appel,5,1995,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.286224877,247,14,0,White
KÃ¤the Kollwitz,4,1991,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.208652613,249,2,0,White
KÃ¤the Kollwitz,5,1995,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.206355748,249,3,0,White
KÃ¤the Kollwitz,6,2001,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.215091124,249,3,0,White
KÃ¤the Kollwitz,7,2007,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.338877145,249,4,0,White
KÃ¤the Kollwitz,8,2011,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.34970494,249,4,0,White
Kay WalkingStick,5,1995,American,American,Female,American Indian or Alaska Native,Not Hispanic or Latino origin,Janson,0.397063667,251,0,0,Non-White
Kay WalkingStick,6,2001,American,American,Female,American Indian or Alaska Native,Not Hispanic or Latino origin,Janson,0.383573922,251,0,0,Non-White
Kazimir Malevich,3,1986,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.467100098,252,1,0,White
Kazimir Malevich,4,1991,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.602660847,252,2,0,White
Kazimir Malevich,5,1995,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.577665697,252,3,0,White
Kazimir Malevich,6,2001,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.299804905,252,3,0,White
Kazimir Malevich,7,2007,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.514459483,252,3,0,White
Kazimir Malevich,8,2011,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.588563713,252,3,0,White
Kenneth J. Butler,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.214596205,254,0,0,White
Kenneth J. Butler,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.257335543,254,0,0,White
Larry Rivers,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.753531255,257,0,14,White
Larry Rivers,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.779620308,257,1,14,White
Larry Rivers,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.30405124,257,1,14,White
Larry Rivers' family member,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.196630748,258,0,0,White
LÃ¡szlÃ³ Moholy-Nagy,3,1986,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.282276318,259,4,1,White
LÃ¡szlÃ³ Moholy-Nagy,4,1991,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.285685729,259,4,1,White
LÃ¡szlÃ³ Moholy-Nagy,5,1995,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.262753133,259,4,1,White
LÃ¡szlÃ³ Moholy-Nagy,6,2001,Hungarian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.246898157,259,4,1,White
Lee Krasner,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.212379325,260,3,3,White
Lee Krasner,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.2312694,260,3,3,White
Lee Krasner,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.217113631,260,3,3,White
Lee Krasner,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.214146361,260,3,3,White
Leon Bakst,6,2001,Russian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.326258279,261,10,0,White
Liubov Popova,3,1986,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.27622754,264,0,0,White
Liubov Popova,4,1991,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.258477564,264,1,0,White
Liubov Popova,5,1995,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.238955393,264,1,0,White
Liubov Popova,6,2001,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.43081209,264,2,0,White
Liubov Popova,7,2007,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.255289605,264,2,0,White
Liubov Popova,8,2011,Russian,Other,Female,White,Not Hispanic or Latino origin,Janson,0.785078598,264,2,0,White
Louis LumiÃ¨re,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.533636659,266,0,0,White
Louis LumiÃ¨re,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.48260482,266,0,0,White
Louis LumiÃ¨re,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.392499717,266,0,0,White
Louis LumiÃ¨re,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.446873067,266,0,0,White
Louis-Jacques-MandÃ© Daguerre,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.15995658,267,0,0,White
Louis-Jacques-MandÃ© Daguerre,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.157127151,267,0,0,White
Louis-Jacques-MandÃ© Daguerre,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.150610357,267,0,0,White
Louis-Jacques-MandÃ© Daguerre,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.246898157,267,0,0,White
Man Ray,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.224644903,269,5,0,White
Man Ray,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.22140644,269,5,0,White
Man Ray,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.19885783,269,5,0,White
Man Ray,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.200919674,269,5,0,White
Man Ray,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.733048176,269,5,2,White
Man Ray,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.723279408,269,5,3,White
Manuel Ãlvarez Bravo,7,2007,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.309451744,270,19,0,White
Manuel Ãlvarez Bravo,8,2011,Mexican,Other,Male,White,Hispanic or Latino origin,Janson,0.322402123,270,19,0,White
Marc Chagall,1,1963,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.186775797,271,17,2,White
Marc Chagall,1.1,1969,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.185708255,271,20,2,White
Marc Chagall,2,1977,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.803678694,271,25,2,White
Marc Chagall,3,1986,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.822633842,271,31,2,White
Marc Chagall,4,1991,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.207802358,271,32,2,White
Marc Chagall,5,1995,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.194619876,271,33,2,White
Marc Chagall,6,2001,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.258550238,271,35,2,White
Marc Chagall,7,2007,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.412764004,271,36,2,White
Marc Chagall,8,2011,Russian-French,Other,Male,White,Not Hispanic or Latino origin,Janson,0.482949225,271,36,2,White
Marcantonio Raimondi,6,2001,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.141084661,272,0,0,White
Marcel Duchamp,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.249034396,273,2,0,White
Marcel Duchamp,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.79108542,273,4,0,White
Marcel Duchamp,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.660824476,273,6,0,White
Marcel Duchamp,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.538341264,273,6,0,White
Marcel Duchamp,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.571371458,273,8,0,White
Marcel Duchamp,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.625261177,273,9,0,White
Marcel Duchamp,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.566763537,273,11,0,White
Marcel Duchamp,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.33093352,273,11,2,White
Marcel Duchamp,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.372007412,273,12,2,White
Margaret Bourke-White,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.31050395,274,5,0,White
Margaret Bourke-White,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.310173077,274,5,0,White
Margaret Bourke-White,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.286387875,274,5,0,White
Margaret Bourke-White,6,2001,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.338540202,274,5,0,White
Margaret Bourke-White,7,2007,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.244457177,274,5,2,White
Margaret Bourke-White,8,2011,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.322402123,274,5,2,White
Mark Rothko,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.893416217,276,3,5,White
Mark Rothko,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.91067717,276,3,5,White
Mark Rothko,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.309492873,276,3,5,White
Mark Rothko,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.254440224,276,3,5,White
Mark Rothko,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.321849383,276,3,5,White
Mark Rothko,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.455932037,276,3,9,White
Mark Rothko,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.474774729,276,4,11,White
Mark Tansey,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.337732315,277,1,2,White
Mark Tansey,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.299804905,277,1,2,White
Mark Tobey,1,1963,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.174324077,278,1,17,White
Mark Tobey,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.173327704,278,1,19,White
Mark Tobey,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.205868434,278,2,19,White
Marsden Hartley,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.281264402,279,3,8,White
Marsden Hartley,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.260471158,279,3,8,White
Marsden Hartley,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.245795933,279,3,8,White
Marsden Hartley,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.353104812,279,3,9,White
Marsden Hartley,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.516464658,279,3,10,White
Mary Cassatt,3,1986,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.348140793,282,2,0,White
Mary Cassatt,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.250315115,282,3,0,White
